藏品名称,作者,年代,描述,图片链接,详情链接
Chicken Cup,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/QgZUc/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/208019
Chicken Cup,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/dTaaN/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/208020
Amphora Vase,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/hzIZt/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/208157
Bottle Vase,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/FGFaz/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/208188
Wine Cup,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/TotTB/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/209066
Wine Cup,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/FMBqs/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/210018
Foliate Tray,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/CPKID/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/210057
Peach Branch,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/EZEbh/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/210964
Vase,Artist/maker unknown,,,"https://iiif.micr.io/rfHZo/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/212815
Bowl (Wan),Artist/maker unknown,Song Dynasty (960-1279),,"https://iiif.micr.io/aKkiO/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/216959
Snuff Dish,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/RcRse/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/219576
Snuff Plate,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/vvZvG/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/219583
Snuff Plate,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/BJKak/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/219585
Snuff Plate,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/ZInoG/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/219586
Bed Curtain,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/nZVnw/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/221603
Embroidered Appliqué,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/fvDzy/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/223225
Lidded Bowl,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/LYUGa/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/260935
Snuff Dish,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/Zbqli/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/261986
Snuff Dish,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/AIwwM/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/261992
Snuff Dish,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/KLmfF/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/262781
Snuff Bottle,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/eLsga/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/262809
Snuff Bottle,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/UXHNx/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/262813
Snuff Bottle,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/aVmeH/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/262823
Ink Stick,Artist/maker unknown,Qing Dynasty (1644-1911),"This ink stick is part of a set, and with its fitted box was not meant for actual use, but was made as a gift, perhaps in celebration of passing the notoriously difficult civil service examination. The imagery of the set would be appropriate for such a use: one side of each stick shows a portrait of a renowned Chinese scholar of the Tang dynasty (618-907).","https://iiif.micr.io/hNmlc/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/268817
Ink Stick,Artist/maker unknown,Qing Dynasty (1644-1911),"This ink stick is part of a set, and with its fitted box was not meant for actual use, but was made as a gift, perhaps in celebration of passing the notoriously difficult civil service examination. The imagery of the set would be appropriate for such a use: one side of each stick shows a portrait of a renowned Chinese scholar of the Tang dynasty (618-907).","https://iiif.micr.io/QHIGZ/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/268819
Ink Stick,Artist/maker unknown,Qing Dynasty (1644-1911),"This ink stick is part of a set, and with its fitted box was not meant for actual use, but was made as a gift, perhaps in celebration of passing the notoriously difficult civil service examination. The imagery of the set would be appropriate for such a use: one side of each stick shows a portrait of a renowned Chinese scholar of the Tang dynasty (618-907).","https://iiif.micr.io/ADCzC/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/268820
Covered Bowl,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/IIKiX/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/269253
Covered Vase,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/Izrwu/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/269255
Covered Vase,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/nyxrJ/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/269256
Jarlet,Artist/maker unknown,"Qing Dynasty, 1644–1911?",,"https://iiif.micr.io/QranB/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/332113
Red Camellia,Artist/maker unknown,Ming Dynasty (1368-1644),,"https://iiif.micr.io/LucsP/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/42611
Guardian Figure,Artist/maker unknown,Tang Dynasty (618-907),,"https://iiif.micr.io/IAqBV/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/40970
Cricket Cage,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/DQCIo/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/42583
Dish,Artist/maker unknown,Northern Song Dynasty (960-1127),,"https://iiif.micr.io/iAxlw/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/207242
Brush Holder,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/oCAjE/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/48810
Document Box,Artist/maker unknown,Ming Dynasty (1368-1644),,"https://iiif.micr.io/crnKA/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/59924
Jarlet,Artist/maker unknown,Northern Song Dynasty (960-1127),,"https://iiif.micr.io/FITMI/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/191025
Beaker Vase (one of  a pair),Artist/maker unknown,Qing Dynasty (1644-1911),The unusual shape of this vase combines the classical Chinese bronze beaker form with that of the double gourd. ,"https://iiif.micr.io/XOLaa/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/55053
Cup,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/huerC/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/38621
Seated Female Figure,Artist/maker unknown,Tang Dynasty (618-907),,"https://iiif.micr.io/Quylj/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/40742
Hound,Artist/maker unknown,Tang Dynasty (618-907),,"https://iiif.micr.io/jMLPQ/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/40744
Jar,Artist/maker unknown,Tang Dynasty (618-907),,"https://iiif.micr.io/sJpLL/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/40796
Incense Burner,Artist/maker unknown,Northern Song Dynasty (960-1127),,"https://iiif.micr.io/iumos/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/40833
Tea Bowl,Artist/maker unknown,Northern Song Dynasty (960-1127),,"https://iiif.micr.io/rHJpL/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/40854
Figure of Musician,Artist/maker unknown,Tang Dynasty (618-907),,"https://iiif.micr.io/KLqvb/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/40923
Mirror,Artist/maker unknown,Tang Dynasty (618-907),,"https://iiif.micr.io/NmRWV/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/40946
Figure of Bodhisattva,Artist/maker unknown,Ming Dynasty (1368-1644),,"https://iiif.micr.io/JOSAU/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/41669
Vase,Artist/maker unknown,Han Dynasty (206 BCE-220 CE),,"https://iiif.micr.io/Cdegb/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/41689
Jar,Artist/maker unknown,Han Dynasty (206 BCE-220 CE),,"https://iiif.micr.io/ofmEA/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/41690
Bell,Artist/maker unknown,Qing Dynasty (1644-1911) or later,,"https://iiif.micr.io/febXL/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/41717
Hibiscus and Ducks,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/ZQRtd/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/42672
Landscape,Artist/maker unknown,Ming Dynasty (1368-1644),,"https://iiif.micr.io/opHJr/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/42792
